amfi_code,date,nav
100001,2022-11-04,62.7497
100001,2022-11-07,63.1474
100001,2022-11-08,62.6696
100001,2022-11-09,63.4974
100001,2022-11-10,63.1777
100001,2022-11-11,63.4356
100001,2022-11-14,63.5697
100001,2022-11-15,63.291
100001,2022-11-16,62.8882
100001,2022-11-17,62.8189
100001,2022-11-18,63.3919
100001,2022-11-21,63.3273
100001,2022-11-22,63.4191
100001,2022-11-23,62.9479
100001,2022-11-24,63.5497
100001,2022-11-25,63.2003
100001,2022-11-28,61.6832
100001,2022-11-29,62.1743
100001,2022-11-30,62.644
100001,2022-12-01,62.5925
100001,2022-12-02,61.5971
100001,2022-12-05,61.3345
100001,2022-12-06,61.2789
100001,2022-12-07,61.7132
100001,2022-12-08,61.5907
100001,2022-12-09,62.1244
100001,2022-12-12,62.5044
100001,2022-12-13,61.4301
100001,2022-12-14,60.9848
100001,2022-12-15,60.099
100001,2022-12-16,60.1267
100001,2022-12-19,59.3478
100001,2022-12-20,58.6758
100001,2022-12-21,58.3681
100001,2022-12-22,58.8878
100001,2022-12-23,58.4026
100001,2022-12-26,58.424
100001,2022-12-27,58.2438
100001,2022-12-28,57.429
100001,2022-12-29,57.8258
100001,2022-12-30,57.1645
100001,2023-01-02,56.7589
100001,2023-01-03,57.4456
100001,2023-01-04,57.5049
100001,2023-01-05,52.6795
100001,2023-01-06,51.9611
100001,2023-01-09,51.6838
100001,2023-01-10,52.2893
100001,2023-01-11,52.3339
100001,2023-01-12,51.6914
100001,2023-01-13,51.5099
100001,2023-01-16,50.9926
100001,2023-01-17,51.559
100001,2023-01-18,52.3843
100001,2023-01-19,52.562
100001,2023-01-20,52.7529
100001,2023-01-23,51.9478
100001,2023-01-24,52.2948
100001,2023-01-25,52.1955
100001,2023-01-26,51.887
100001,2023-01-27,51.0513
100001,2023-01-30,51.3535
100001,2023-01-31,50.9185
100001,2023-02-01,51.0056
100001,2023-02-02,51.0968
100001,2023-02-03,50.8338
100001,2023-02-06,50.4975
100001,2023-02-07,50.6486
100001,2023-02-08,48.3061
100001,2023-02-09,48.0889
100001,2023-02-10,48.1949
100001,2023-02-13,48.4487
100001,2023-02-14,48.2112
100001,2023-02-15,47.8639
100001,2023-02-16,47.3935
100001,2023-02-17,46.9186
100001,2023-02-20,46.4264
100001,2023-02-21,46.2456
100001,2023-02-22,46.6286
100001,2023-02-23,46.7732
100001,2023-02-24,47.5716
100001,2023-02-27,48.4146
100001,2023-02-28,48.3433
100001,2023-03-01,48.2209
100001,2023-03-02,47.7715
100001,2023-03-03,47.9172
100001,2023-03-06,48.4917
100001,2023-03-07,48.82
100001,2023-03-08,49.3527
100001,2023-03-09,49.1507
100001,2023-03-10,48.9286
100001,2023-03-13,48.9951
100001,2023-03-14,50.4197
100001,2023-03-15,50.8306
100001,2023-03-16,51.0437
100001,2023-03-17,50.9154
100001,2023-03-20,50.8046
100001,2023-03-21,50.9299
100001,2023-03-22,50.8913
100001,2023-03-23,50.5027
100001,2023-03-24,50.866
100001,2023-03-27,51.474
100001,2023-03-28,52.0561
100001,2023-03-29,52.0911
100001,2023-03-30,51.7993
100001,2023-03-31,51.7167
100001,2023-04-03,51.6236
100001,2023-04-04,51.3553
100001,2023-04-05,52.1463
100001,2023-04-06,51.7849
100001,2023-04-07,50.8883
100001,2023-04-10,50.8192
100001,2023-04-11,50.5428
100001,2023-04-12,49.5825
100001,2023-04-13,49.9487
100001,2023-04-14,49.7798
100001,2023-04-17,50.0248
100001,2023-04-18,50.3197
100001,2023-04-19,49.92
100001,2023-04-20,49.8974
100001,2023-04-21,49.7974
100001,2023-04-24,50.1773
100001,2023-04-25,49.5324
100001,2023-04-26,49.1541
100001,2023-04-27,48.8288
100001,2023-04-28,49.3936
100001,2023-05-01,48.8517
100001,2023-05-02,49.1166
100001,2023-05-03,48.0582
100001,2023-05-04,48.3944
100001,2023-05-05,48.276
100001,2023-05-08,47.965
100001,2023-05-09,48.4806
100001,2023-05-10,48.8308
100001,2023-05-11,48.4838
100001,2023-05-12,47.6416
100001,2023-05-15,47.787
100001,2023-05-16,47.2339
100001,2023-05-17,46.5927
100001,2023-05-18,46.3626
100001,2023-05-19,46.853
100001,2023-05-22,46.7646
100001,2023-05-23,47.3933
100001,2023-05-24,47.6369
100001,2023-05-25,47.8761
100001,2023-05-26,48.1039
100001,2023-05-29,47.5563
100001,2023-05-30,46.6406
100001,2023-05-31,46.6409
100001,2023-06-01,46.9462
100001,2023-06-02,47.2652
100001,2023-06-05,47.7014
100001,2023-06-06,46.8774
100001,2023-06-07,47.0321
100001,2023-06-08,47.6965
100001,2023-06-09,47.6105
100001,2023-06-12,46.9504
100001,2023-06-13,46.8978
100001,2023-06-14,47.5953
100001,2023-06-15,46.4188
100001,2023-06-16,46.3363
100001,2023-06-19,45.9172
100001,2023-06-20,45.3441
100001,2023-06-21,45.1426
100001,2023-06-22,44.9881
100001,2023-06-23,45.692
100001,2023-06-26,45.171
100001,2023-06-27,44.5775
100001,2023-06-28,45.0016
100001,2023-06-29,45.9962
100001,2023-06-30,46.3317
100001,2023-07-03,46.4822
100001,2023-07-04,46.3444
100001,2023-07-05,45.9383
100001,2023-07-06,46.4062
100001,2023-07-07,46.1835
100001,2023-07-10,45.3825
100001,2023-07-11,45.5134
100001,2023-07-12,45.4732
100001,2023-07-13,46.1324
100001,2023-07-14,46.2506
100001,2023-07-17,46.8598
100001,2023-07-18,47.1223
100001,2023-07-19,47.7154
100001,2023-07-20,48.3567
100001,2023-07-21,48.6819
100001,2023-07-24,48.4736
100001,2023-07-25,47.6649
100001,2023-07-26,47.3149
100001,2023-07-27,46.5744
100001,2023-07-28,46.2059
100001,2023-07-31,46.9839
100001,2023-08-01,46.9576
100001,2023-08-02,47.4403
100001,2023-08-03,47.4555
100001,2023-08-04,47.5862
100001,2023-08-07,48.3334
100001,2023-08-08,49.5234
100001,2023-08-09,49.7584
100001,2023-08-10,50.4321
100001,2023-08-11,49.3585
100001,2023-08-14,49.1176
100001,2023-08-15,49.764
100001,2023-08-16,50.0273
100001,2023-08-17,49.7958
100001,2023-08-18,49.7287
100001,2023-08-21,49.3059
100001,2023-08-22,48.69
100001,2023-08-23,48.4644
100001,2023-08-24,47.7461
100001,2023-08-25,48.3315
100001,2023-08-28,47.7455
100001,2023-08-29,47.8144
100001,2023-08-30,48.2588
100001,2023-08-31,48.3665
100001,2023-09-01,48.762
100001,2023-09-04,48.8945
100001,2023-09-05,49.2791
100001,2023-09-06,50.1371
100001,2023-09-07,51.0491
100001,2023-09-08,50.3892
100001,2023-09-11,50.3019
100001,2023-09-12,49.4938
100001,2023-09-13,50.2846
100001,2023-09-14,50.0392
100001,2023-09-15,49.8023
100001,2023-09-18,49.5976
100001,2023-09-19,49.6179
100001,2023-09-20,49.5002
100001,2023-09-21,49.9325
100001,2023-09-22,49.0028
100001,2023-09-25,49.2205
100001,2023-09-26,49.6185
100001,2023-09-27,49.7191
100001,2023-09-28,50.1279
100001,2023-09-29,50.0544
100001,2023-10-02,49.5453
100001,2023-10-03,48.4403
100001,2023-10-04,49.3081
100001,2023-10-05,49.7887
100001,2023-10-06,50.3125
100001,2023-10-09,50.9109
100001,2023-10-10,51.9334
100001,2023-10-11,52.6035
100001,2023-10-12,52.3462
100001,2023-10-13,52.5502
100001,2023-10-16,51.7869
100001,2023-10-17,52.2773
100001,2023-10-18,52.4363
100001,2023-10-19,53.5787
100001,2023-10-20,53.5993
100001,2023-10-23,53.6925
100001,2023-10-24,53.515
100001,2023-10-25,53.8939
100001,2023-10-26,54.6319
100001,2023-10-27,54.7662
100001,2023-10-30,54.3905
100001,2023-10-31,53.0868
100001,2023-11-01,51.3154
100001,2023-11-02,51.3206
100001,2023-11-03,51.6941
100001,2023-11-06,53.7534
100001,2023-11-07,52.8255
100001,2023-11-08,52.7658
100001,2023-11-09,52.889
100001,2023-11-10,52.2152
100001,2023-11-13,52.6314
100001,2023-11-14,51.9778
100001,2023-11-15,50.5817
100001,2023-11-16,50.1371
100001,2023-11-17,49.1284
100001,2023-11-20,48.7183
100001,2023-11-21,49.0541
100001,2023-11-22,49.063
100001,2023-11-23,48.9932
100001,2023-11-24,48.8978
100001,2023-11-27,48.2949
100001,2023-11-28,48.2756
100001,2023-11-29,47.3748
100001,2023-11-30,48.8851
100001,2023-12-01,49.2549
100001,2023-12-04,50.2178
100001,2023-12-05,49.9522
100001,2023-12-06,50.4936
100001,2023-12-07,50.4277
100001,2023-12-08,50.9927
100001,2023-12-11,51.1192
100001,2023-12-12,51.1612
100001,2023-12-13,50.969
100001,2023-12-14,51.4591
100001,2023-12-15,51.9551
100001,2023-12-18,51.874
100001,2023-12-19,51.6309
100001,2023-12-20,51.4857
100001,2023-12-21,52.2688
100001,2023-12-22,51.791
100001,2023-12-25,53.0659
100001,2023-12-26,52.0271
100001,2023-12-27,52.914
100001,2023-12-28,53.0182
100001,2023-12-29,53.5934
100001,2024-01-01,53.5346
100001,2024-01-02,53.1827
100001,2024-01-03,53.7515
100001,2024-01-04,53.5363
100001,2024-01-05,53.4247
100001,2024-01-08,53.2211
100001,2024-01-09,53.0916
100001,2024-01-10,53.0784
100001,2024-01-11,53.1215
100001,2024-01-12,53.9242
100001,2024-01-15,53.7304
100001,2024-01-16,56.2247
100001,2024-01-17,56.2499
100001,2024-01-18,56.1727
100001,2024-01-19,55.2051
100001,2024-01-22,55.9449
100001,2024-01-23,56.3192
100001,2024-01-24,55.8957
100001,2024-01-25,56.3234
100001,2024-01-26,55.9338
100001,2024-01-29,56.3146
100001,2024-01-30,57.0856
100001,2024-01-31,57.8731
100001,2024-02-01,57.7841
100001,2024-02-02,57.3737
100001,2024-02-05,57.6289
100001,2024-02-06,56.941
100001,2024-02-07,57.2335
100001,2024-02-08,57.0198
100001,2024-02-09,57.1295
100001,2024-02-12,57.7203
100001,2024-02-13,58.5027
100001,2024-02-14,58.7784
100001,2024-02-15,59.5325
100001,2024-02-16,59.2889
100001,2024-02-19,58.4055
100001,2024-02-20,57.9753
100001,2024-02-21,57.4126
100001,2024-02-22,56.8403
100001,2024-02-23,56.5798
100001,2024-02-26,55.7282
100001,2024-02-27,56.2805
100001,2024-02-28,56.7021
100001,2024-02-29,57.6914
100001,2024-03-01,59.2682
100001,2024-03-04,59.8118
100001,2024-03-05,58.2439
100001,2024-03-06,58.8873
100001,2024-03-07,58.2384
100001,2024-03-08,57.6744
100001,2024-03-11,58.0592
100001,2024-03-12,57.7162
100001,2024-03-13,57.6976
100001,2024-03-14,57.9074
100001,2024-03-15,57.6907
100001,2024-03-18,58.0439
100001,2024-03-19,57.8847
100001,2024-03-20,58.3434
100001,2024-03-21,58.1216
100001,2024-03-22,58.6657
100001,2024-03-25,57.2952
100001,2024-03-26,56.8514
100001,2024-03-27,55.8478
100001,2024-03-28,55.8651
100001,2024-03-29,56.4321
100001,2024-04-01,57.3102
100001,2024-04-02,56.7638
100001,2024-04-03,56.6039
100001,2024-04-04,57.2326
100001,2024-04-05,57.0244
100001,2024-04-08,55.9769
100001,2024-04-09,54.7745
100001,2024-04-10,55.3947
100001,2024-04-11,55.1703
100001,2024-04-12,54.2562
100001,2024-04-15,54.0827
100001,2024-04-16,52.7121
100001,2024-04-17,52.5376
100001,2024-04-18,51.9132
100001,2024-04-19,51.0339
100001,2024-04-22,51.1318
100001,2024-04-23,51.1852
100001,2024-04-24,51.8539
100001,2024-04-25,52.9174
100001,2024-04-26,53.566
100001,2024-04-29,53.597
100001,2024-04-30,53.5248
100001,2024-05-01,53.1818
100001,2024-05-02,52.9927
100001,2024-05-03,53.6567
100001,2024-05-06,53.8749
100001,2024-05-07,54.1305
100001,2024-05-08,53.683
100001,2024-05-09,52.4011
100001,2024-05-10,52.4019
100001,2024-05-13,52.0199
100001,2024-05-14,52.1286
100001,2024-05-15,51.7028
100001,2024-05-16,52.1644
100001,2024-05-17,51.5298
100001,2024-05-20,51.5566
100001,2024-05-21,51.0096
100001,2024-05-22,51.614
100001,2024-05-23,51.1289
100001,2024-05-24,52.892
100001,2024-05-27,53.242
100001,2024-05-28,52.7664
100001,2024-05-29,52.8528
100001,2024-05-30,53.1703
100001,2024-05-31,53.6298
100001,2024-06-03,54.5049
100001,2024-06-04,54.3711
100001,2024-06-05,54.1194
100001,2024-06-06,53.8158
100001,2024-06-07,52.8257
100001,2024-06-10,52.2308
100001,2024-06-11,53.1783
100001,2024-06-12,53.6023
100001,2024-06-13,52.2639
100001,2024-06-14,51.3474
100001,2024-06-17,51.2139
100001,2024-06-18,50.6389
100001,2024-06-19,50.9966
100001,2024-06-20,51.0371
100001,2024-06-21,50.7126
100001,2024-06-24,51.2057
100001,2024-06-25,51.1568
100001,2024-06-26,50.9858
100001,2024-06-27,51.1563
100001,2024-06-28,50.9818
100001,2024-07-01,50.0942
100001,2024-07-02,49.5649
100001,2024-07-03,49.703
100001,2024-07-04,50.4253
100001,2024-07-05,50.8261
100001,2024-07-08,51.3093
100001,2024-07-09,52.1255
100001,2024-07-10,52.5071
100001,2024-07-11,52.8223
100001,2024-07-12,52.4425
100001,2024-07-15,52.569
100001,2024-07-16,53.6656
100001,2024-07-17,53.5927
100001,2024-07-18,53.3026
100001,2024-07-19,52.7415
100001,2024-07-22,52.2437
100001,2024-07-23,53.3892
100001,2024-07-24,53.2452
100001,2024-07-25,53.546
100001,2024-07-26,52.8118
100001,2024-07-29,52.5531
100001,2024-07-30,53.8496
100001,2024-07-31,54.0286
100001,2024-08-01,54.3511
100001,2024-08-02,54.2699
100001,2024-08-05,54.6198
100001,2024-08-06,54.2375
100001,2024-08-07,54.0382
100001,2024-08-08,54.0235
100001,2024-08-09,53.6309
100001,2024-08-12,53.9838
100001,2024-08-13,53.7597
100001,2024-08-14,53.6437
100001,2024-08-15,53.8928
100001,2024-08-16,53.3953
100001,2024-08-19,53.5441
100001,2024-08-20,53.9031
100001,2024-08-21,54.5807
100001,2024-08-22,54.2801
100001,2024-08-23,54.4792
100001,2024-08-26,53.7099
100001,2024-08-27,54.129
100001,2024-08-28,53.3062
100001,2024-08-29,53.9267
100001,2024-08-30,54.6343
100001,2024-09-02,54.6085
100001,2024-09-03,54.6978
100001,2024-09-04,55.0304
100001,2024-09-05,54.2905
100001,2024-09-06,53.1926
100001,2024-09-09,52.4487
100001,2024-09-10,52.3418
100001,2024-09-11,51.8435
100001,2024-09-12,52.1349
100001,2024-09-13,51.86
100001,2024-09-16,52.2243
100001,2024-09-17,51.9087
100001,2024-09-18,52.4933
100001,2024-09-19,52.1903
100001,2024-09-20,52.2684
100001,2024-09-23,52.1118
100001,2024-09-24,52.2721
100001,2024-09-25,52.3589
100001,2024-09-26,52.2836
100001,2024-09-27,51.6038
100001,2024-09-30,52.0248
100001,2024-10-01,52.0925
100001,2024-10-02,52.3494
100001,2024-10-03,52.6695
100001,2024-10-04,52.2178
100001,2024-10-07,52.4189
100001,2024-10-08,52.7364
100001,2024-10-09,52.2664
100001,2024-10-10,51.5531
100001,2024-10-11,50.9516
100001,2024-10-14,51.5094
100001,2024-10-15,51.0144
100001,2024-10-16,51.0758
100001,2024-10-17,51.36
100001,2024-10-18,50.7564
100001,2024-10-21,50.9339
100001,2024-10-22,51.2388
100001,2024-10-23,51.9206
100001,2024-10-24,52.656
100001,2024-10-25,52.7751
100001,2024-10-28,52.9065
100001,2024-10-29,52.8654
100001,2024-10-30,52.5633
100001,2024-10-31,51.7768
100001,2024-11-01,52.234
100001,2024-11-04,51.8766
100001,2024-11-05,52.0969
100001,2024-11-06,51.1249
100001,2024-11-07,51.5308
100001,2024-11-08,51.992
100001,2024-11-11,52.9568
100001,2024-11-12,54.4937
100001,2024-11-13,54.216
100001,2024-11-14,55.1278
100001,2024-11-15,55.0961
100001,2024-11-18,54.9969
100001,2024-11-19,54.3026
100001,2024-11-20,53.7282
100001,2024-11-21,53.9891
100001,2024-11-22,55.2374
100001,2024-11-25,54.9326
100001,2024-11-26,54.5297
100001,2024-11-27,55.8463
100001,2024-11-28,56.4589
100001,2024-11-29,56.1247
100001,2024-12-02,56.5573
100001,2024-12-03,57.7047
100001,2024-12-04,57.3359
100001,2024-12-05,56.4741
100001,2024-12-06,56.4396
100001,2024-12-09,55.7944
100001,2024-12-10,54.865
100001,2024-12-11,54.5098
100001,2024-12-12,53.9181
100001,2024-12-13,54.2153
100001,2024-12-16,53.4498
100001,2024-12-17,54.5655
100001,2024-12-18,54.9147
100001,2024-12-19,54.6467
100001,2024-12-20,55.0874
100001,2024-12-23,54.9126
100001,2024-12-24,55.0283
100001,2024-12-25,55.4641
100001,2024-12-26,55.8153
100001,2024-12-27,55.5931
100001,2024-12-30,55.1245
100001,2024-12-31,53.9907
100001,2025-01-01,53.4846
100001,2025-01-02,54.8643
100001,2025-01-03,54.8232
100001,2025-01-06,55.263
100001,2025-01-07,54.7984
100001,2025-01-08,55.0906
100001,2025-01-09,54.4471
100001,2025-01-10,54.978
100001,2025-01-13,55.6369
100001,2025-01-14,55.8935
100001,2025-01-15,56.9736
100001,2025-01-16,57.5252
100001,2025-01-17,57.2008
100001,2025-01-20,57.4843
100001,2025-01-21,56.9371
100001,2025-01-22,57.0837
100001,2025-01-23,57.2113
100001,2025-01-24,57.1299
100001,2025-01-27,56.0399
100001,2025-01-28,55.0642
100001,2025-01-29,55.2077
100001,2025-01-30,55.8857
100001,2025-01-31,56.2064
100001,2025-02-03,55.8914
100001,2025-02-04,56.1171
100001,2025-02-05,55.9789
100001,2025-02-06,53.508
100001,2025-02-07,52.7528
100001,2025-02-10,53.5634
100001,2025-02-11,53.9223
100001,2025-02-12,54.2457
100001,2025-02-13,53.3716
100001,2025-02-14,53.482
100001,2025-02-17,52.7701
100001,2025-02-18,53.0618
100001,2025-02-19,52.929
100001,2025-02-20,53.4032
100001,2025-02-21,53.0633
100001,2025-02-24,53.8538
100001,2025-02-25,54.0484
100001,2025-02-26,54.1076
100001,2025-02-27,54.6048
100001,2025-02-28,54.9395
100001,2025-03-03,54.3945
100001,2025-03-04,53.748
100001,2025-03-05,53.8128
100001,2025-03-06,52.7022
100001,2025-03-07,53.0225
100001,2025-03-10,53.6689
100001,2025-03-11,53.2064
100001,2025-03-12,53.9514
100001,2025-03-13,54.7334
100001,2025-03-14,54.9671
100001,2025-03-17,54.2238
100001,2025-03-18,54.0539
100001,2025-03-19,52.4373
100001,2025-03-20,50.5486
100001,2025-03-21,49.6212
100001,2025-03-24,49.6972
100001,2025-03-25,49.8866
100001,2025-03-26,50.3965
100001,2025-03-27,49.9694
100001,2025-03-28,50.4109
100001,2025-03-31,50.6526
100001,2025-04-01,50.8265
100001,2025-04-02,50.8846
100001,2025-04-03,52.0475
100001,2025-04-04,52.2823
100001,2025-04-07,52.3038
100001,2025-04-08,51.463
100001,2025-04-09,51.5287
100001,2025-04-10,51.8249
100001,2025-04-11,51.6484
100001,2025-04-14,50.918
100001,2025-04-15,50.0996
100001,2025-04-16,49.3239
100001,2025-04-17,49.18
100001,2025-04-18,48.3047
100001,2025-04-21,48.8575
100001,2025-04-22,47.8762
100001,2025-04-23,47.7108
100001,2025-04-24,48.2274
100001,2025-04-25,47.8469
100001,2025-04-28,47.6678
100001,2025-04-29,47.9387
100001,2025-04-30,48.2079
100001,2025-05-01,48.5112
100001,2025-05-02,48.3704
100001,2025-05-05,48.1196
100001,2025-05-06,48.1022
100001,2025-05-07,47.2601
100001,2025-05-08,46.6578
100001,2025-05-09,46.6356
100001,2025-05-12,47.5537
100001,2025-05-13,47.6378
100001,2025-05-14,47.0739
100001,2025-05-15,47.7848
100001,2025-05-16,48.5314
100001,2025-05-19,48.2533
100001,2025-05-20,48.3105
100001,2025-05-21,48.7165
100001,2025-05-22,49.4738
100001,2025-05-23,49.8064
100001,2025-05-26,49.3974
100001,2025-05-27,48.8716
100001,2025-05-28,48.3638
100001,2025-05-29,47.9757
100001,2025-05-30,48.0453
100001,2025-06-02,48.1153
100001,2025-06-03,48.6696
100001,2025-06-04,47.654
100001,2025-06-05,49.1033
100001,2025-06-06,49.2557
100001,2025-06-09,49.1906
100001,2025-06-10,50.0334
100001,2025-06-11,50.7661
100001,2025-06-12,49.8268
100001,2025-06-13,48.4709
100001,2025-06-16,47.7528
100001,2025-06-17,46.5986
100001,2025-06-18,46.4422
100001,2025-06-19,46.8349
100001,2025-06-20,46.1817
100001,2025-06-23,46.1886
100001,2025-06-24,46.159
100001,2025-06-25,45.8887
100001,2025-06-26,46.0283
100001,2025-06-27,46.0576
100001,2025-06-30,46.4666
100001,2025-07-01,45.4563
100001,2025-07-02,45.2993
100001,2025-07-03,45.3421
100001,2025-07-04,44.9829
100001,2025-07-07,45.8061
100001,2025-07-08,46.0298
100001,2025-07-09,46.2862
100001,2025-07-10,46.1056
100001,2025-07-11,46.2596
100001,2025-07-14,44.786
100001,2025-07-15,44.7895
100001,2025-07-16,45.0501
100001,2025-07-17,45.3234
100001,2025-07-18,46.0306
100001,2025-07-21,46.4445
100001,2025-07-22,46.3411
100001,2025-07-23,46.1738
100001,2025-07-24,46.468
100001,2025-07-25,46.4588
100001,2025-07-28,46.6481
100001,2025-07-29,46.1983
100001,2025-07-30,47.2425
100001,2025-07-31,48.1221
100001,2025-08-01,47.9702
100001,2025-08-04,47.5416
100001,2025-08-05,47.5057
